         686669866 function calls (612528273 primitive calls) in 379.804 seconds

   Ordered by: call count

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
       18    0.000    0.000    0.139    0.008 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\matplotlib\backend_bases.py:3547(new_figure_manager_given_figure)
       18    0.000    0.000    0.000    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\matplotlib\backend_bases.py:3554(draw_if_interactive)
       18    0.000    0.000    0.000    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\matplotlib\_pylab_helpers.py:34(get_fig_manager)
       18    0.000    0.000    0.001    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\matplotlib\_pylab_helpers.py:110(_set_new_active_manager)
       18    0.000    0.000    0.000    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\matplotlib\_pylab_helpers.py:123(set_active)
       18    0.001    0.000    0.027    0.002 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\matplotlib\tight_bbox.py:39(restore_bbox)
       18    0.001    0.000    0.031    0.002 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\matplotlib\tight_bbox.py:8(adjust_bbox)
       18    0.000    0.000    0.000    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\matplotlib\pyplot.py:212(_get_required_interactive_framework)
       18    0.000    0.000    0.000    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\matplotlib\pyplot.py:304(_warn_if_gui_out_of_main_thread)
       18    0.000    0.000    0.162    0.009 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\matplotlib\pyplot.py:313(new_figure_manager)
       18    0.000    0.000    0.000    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\matplotlib\pyplot.py:320(draw_if_interactive)
       18    0.000    0.000    0.164    0.009 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\matplotlib\pyplot.py:675(figure)
       18    0.000    0.000    0.000    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\matplotlib\pyplot.py:862(get_fignums)
       18    0.000    0.000    0.023    0.001 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\matplotlib\backends\backend_qt5agg.py:19(__init__)
       18    0.000    0.000   18.500    1.028 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\matplotlib\backends\backend_qt5agg.py:77(print_figure)
       18    0.017    0.001    0.018    0.001 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\matplotlib\backends\backend_qt5.py:96(_create_qApp)
       18    0.002    0.000    0.023    0.001 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\matplotlib\backends\backend_qt5.py:211(__init__)
       18    0.000    0.000    0.002    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\matplotlib\backends\backend_qt5.py:236(_update_figure_dpi)
       18    0.000    0.000    0.000    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\matplotlib\backends\backend_qt5.py:375(sizeHint)
       18    0.059    0.003    0.115    0.006 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\matplotlib\backends\backend_qt5.py:530(__init__)
       18    0.000    0.000    0.048    0.003 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\matplotlib\backends\backend_qt5.py:594(_get_toolbar)
       18    0.000    0.000    0.000    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\matplotlib\backends\backend_qt5.py:633(set_window_title)
       18    0.018    0.001    0.048    0.003 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\matplotlib\backends\backend_qt5.py:647(__init__)
       18    0.000    0.000    0.000    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\datapane\_vendor\bottle.py:143(touni)
       18    0.000    0.000    0.000    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\datapane\view\xml_visitor.py:97(visit)
       18    0.000    0.000    3.484    0.194 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\proplot\gridspec.py:1387(format)
       18    0.000    0.000    0.000    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\proplot\gridspec.py:1418(figure)
       18    0.000    0.000    0.000    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\proplot\gridspec.py:1426(gridspec)
       18    0.000    0.000    0.000    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\proplot\figure.py:1273(_axes_dict)
       18    0.000    0.000    0.000    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\pyarrow\vendored\version.py:316(<genexpr>)
       18    0.000    0.000    0.000    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\matplotlib\backends\backend_svg.py:219(close)
       18    0.000    0.000    0.000    0.000 {built-in method addWidget}
       18    0.000    0.000    0.000    0.000 {built-in method setAllowedAreas}
       18    0.000    0.000    0.000    0.000 {built-in method addToolBar}
       18    0.000    0.000    0.000    0.000 {built-in method setCentralWidget}
       18    0.000    0.000    0.000    0.000 {built-in method setAlignment}
       18    0.000    0.000    0.000    0.000 {built-in method setVisible}
       18    0.000    0.000    0.000    0.000 {built-in method raise_}
       18    0.000    0.000    0.000    0.000 {built-in method setAttribute}
       18    0.000    0.000    0.000    0.000 {built-in method setFocus}
       18    0.000    0.000    0.000    0.000 {built-in method setFocusPolicy}
       18    0.000    0.000    0.000    0.000 {built-in method setMouseTracking}
       18    0.000    0.000    0.000    0.000 {built-in method setPalette}
       18    0.000    0.000    0.000    0.000 {built-in method setSizePolicy}
       18    0.000    0.000    0.000    0.000 {built-in method setWindowIcon}
       18    0.000    0.000    0.000    0.000 {built-in method setWindowTitle}
       18    0.005    0.000    0.005    0.000 {built-in method sizeHint}
       18    0.000    0.000    0.000    0.000 {built-in method width}
       18    0.000    0.000    0.004    0.000 {built-in method _operator.sub}
       18    0.009    0.000    0.009    0.000 {built-in method io.open_code}
       18    0.000    0.000    0.000    0.000 {built-in method _winapi.GetCurrentProcess}
       18    0.000    0.000    0.000    0.000 {method 'throw' of 'generator' objects}
       18    0.000    0.000    0.000    0.000 {method 'move_to_end' of 'collections.OrderedDict' objects}
       18    0.000    0.000    0.000    0.000 {built-in method _imp._fix_co_filename}
       18    0.002    0.000    0.002    0.000 {built-in method marshal.loads}
       18    0.000    0.000    0.000    0.000 {built-in method pandas._libs.missing.is_matching_na}
       17    0.000    0.000    0.000    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\_collections_abc.py:381(__subclasshook__)
       17    0.000    0.000    0.000    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\typing.py:1022(<genexpr>)
       17    0.000    0.000    0.000    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\pandas\core\dtypes\concat.py:117(<genexpr>)
       17    0.000    0.000    0.007    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\pandas\core\ops\__init__.py:420(f)
       17    0.000    0.000    0.000    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\pandas\core\arrays\datetimes.py:541(tzinfo)
       17    0.000    0.000    0.002    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\pandas\core\arrays\datetimelike.py:1186(_sub_datetime_arraylike)
       17    0.000    0.000    0.000    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\pyparsing\core.py:5904(__add__)
       17    0.000    0.000    0.140    0.008 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\matplotlib\axis.py:2216(tick_bottom)
       17    0.000    0.000    0.000    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\proplot\internals\guides.py:28(_guide_kw_from_obj)
       17    0.000    0.000    0.002    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\proplot\axes\base.py:1053(_hide_panel)
       17    0.000    0.000    1.822    0.107 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\proplot\axes\base.py:1661(panel_axes)
       17    0.000    0.000    0.000    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\proplot\axes\base.py:1809(_register_guide)
       17    0.000    0.000    0.000    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\proplot\gridspec.py:490(_parse_axes_panel)
       17    0.002    0.000    0.147    0.009 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\proplot\gridspec.py:554(_insert_panel)
       17    0.001    0.000    1.821    0.107 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\proplot\figure.py:888(_add_axes_panel)
       17    0.000    0.000    0.000    0.000 {built-in method numpy.frompyfunc}
       16    0.000    0.000    0.000    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\sre_compile.py:437(<listcomp>)
       16    0.000    0.000    0.000    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\sre_compile.py:435(_mk_bitmap)
       16    0.000    0.000    0.000    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\inspect.py:2721(__str__)
       16    0.000    0.000    0.000    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\pathlib.py:631(__fspath__)
       16    0.000    0.000    0.000    0.000 C:\Programming\ethos_penalps\src\ethos_penalps\data_classes.py:287(get_dict_of_loads)
       16    0.001    0.000    0.002    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\pandas\core\algorithms.py:439(isin)
       16    0.000    0.000    0.000    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\pandas\core\common.py:651(resolve_numeric_only)
       16    0.002    0.000    0.028    0.002 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\pandas\core\arrays\timedeltas.py:373(_format_native_types)
       16    0.000    0.000    0.022    0.001 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\pandas\core\frame.py:3832(_getitem_bool_array)
       16    0.000    0.000    0.000    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\pandas\core\frame.py:4036(igetitem)
       16    0.000    0.000    0.002    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\pandas\core\frame.py:6128(reset_index)
       16    0.000    0.000    0.002    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\pandas\core\frame.py:10819(blk_func)
       16    0.000    0.000    0.011    0.001 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\pandas\core\frame.py:10773(_reduce)
       16    0.000    0.000    0.000    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\pandas\core\frame.py:11036(_get_agg_axis)
       16    0.000    0.000    0.000    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\pandas\core\generic.py:4255(_check_inplace_and_allows_duplicate_labels)
       16    0.000    0.000    0.003    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\pandas\core\internals\blocks.py:355(reduce)
       16    0.000    0.000    0.000    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\pandas\core\internals\managers.py:1575(<listcomp>)
       16    0.000    0.000    0.008    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\pandas\core\internals\managers.py:1546(reduce)
       16    0.000    0.000    0.000    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\pandas\io\formats\format.py:1857(get_format_timedelta64)
       16    0.000    0.000    0.004    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\pandas\core\series.py:5490(isin)
       16    0.000    0.000    0.000    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\pint\util.py:650(__truediv__)
       16    0.000    0.000    0.000    0.000 C:\Programming\ethos_penalps\src\ethos_penalps\load_profile_calculator.py:218(add_process_state_energy_data)
       16    0.000    0.000    0.000    0.000 C:\Programming\ethos_penalps\src\ethos_penalps\load_profile_calculator.py:369(add_process_state_energy_data)
       16    0.000    0.000    0.000    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\pyparsing\core.py:5765(__init__)
       16    0.000    0.000    0.000    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\matplotlib\collections.py:863(get_linestyle)
       16    0.000    0.000    0.000    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\matplotlib\collections.py:938(get_fill)
       16    0.000    0.000    0.001    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\matplotlib\offsetbox.py:589(__init__)
       16    0.000    0.000    0.000    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\matplotlib\offsetbox.py:665(add_artist)
       16    0.000    0.000    0.002    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\matplotlib\legend_handler.py:71(update_prop)
       16    0.000    0.000    0.000    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\matplotlib\legend_handler.py:79(adjust_drawing_area)
       16    0.000    0.000    0.006    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\matplotlib\legend_handler.py:88(legend_artist)
       16    0.000    0.000    0.001    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\matplotlib\legend_handler.py:734(_update_prop)
       16    0.000    0.000    0.005    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\matplotlib\legend_handler.py:761(create_artists)
       16    0.000    0.000    0.000    0.000 C:\Programming\ethos_penalps\src\ethos_penalps\process_state.py:53(__init__)
       16    0.000    0.000    0.000    0.000 C:\Programming\ethos_penalps\src\ethos_penalps\process_state.py:757(add_process_state_switch)
       16    0.000    0.000    0.000    0.000 C:\Programming\ethos_penalps\src\ethos_penalps\process_state_handler.py:381(add_process_state)
       16    0.000    0.000    0.000    0.000 C:\Programming\ethos_penalps\src\ethos_penalps\process_state_switch_selector.py:20(__init__)
       16    0.000    0.000    0.000    0.000 C:\Programming\ethos_penalps\src\ethos_penalps\process_state_switch_selector.py:30(__init__)
       16    0.000    0.000    0.000    0.000 C:\Programming\ethos_penalps\src\ethos_penalps\process_state_switch_selector.py:189(add_process_state_switch_selector)
       16    0.000    0.000    0.000    0.000 C:\Programming\ethos_penalps\src\ethos_penalps\process_state_switch_selector.py:212(create_single_choice_selector)
       16    0.000    0.000    0.000    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\multimethod\__init__.py:78(__eq__)
       16    0.000    0.000    0.000    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\proplot\axes\base.py:2472(_legend_label)
       16    0.000    0.000    0.001    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\proplot\axes\base.py:2486(_legend_tuple)
       16    0.000    0.000    0.000    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\proplot\axes\base.py:2557(<lambda>)
       16    0.000    0.000    0.000    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\proplot\axes\base.py:2835(<dictcomp>)
       16    0.000    0.000    0.000    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\proplot\figure.py:1069(_set_coord)
       16    0.016    0.001    0.992    0.062 C:\Programming\ethos_penalps\src\ethos_penalps\post_processing\time_series_visualizations\order_plot.py:45(post_process_order_collection)
       16    0.000    0.000    0.000    0.000 C:\Programming\ethos_penalps\src\ethos_penalps\post_processing\post_processed_data_handler.py:288(get_storage_meta_data_by_name)
       16    0.000    0.000    0.000    0.000 {method 'translate' of 'bytearray' objects}
       16    0.000    0.000    0.000    0.000 {method 'get' of 'mappingproxy' objects}
       16    0.000    0.000    0.000    0.000 {method 'increment_above' of 'pandas._libs.internals.BlockPlacement' objects}
       16    0.000    0.000    0.000    0.000 {method 'unique' of 'pandas._libs.hashtable.Int64HashTable' objects}
       15    0.000    0.000    0.000    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\logging\__init__.py:1307(disable)
       15    0.000    0.000    0.000    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\logging\__init__.py:1710(getEffectiveLevel)
       15    0.000    0.000    0.000    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\PIL\_util.py:10(is_path)
       15    0.000    0.000    0.006    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\matplotlib\colors.py:896(_init)
       15    0.000    0.000    0.000    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\pandas\core\indexing.py:1333(_convert_to_indexer)
       15    0.000    0.000    0.000    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\pandas\core\internals\concat.py:539(<genexpr>)
       15    0.000    0.000    0.000    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\pandas\core\internals\concat.py:559(<genexpr>)
       15    0.000    0.000    0.000    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\pandas\core\internals\concat.py:623(<genexpr>)
       15    0.000    0.000    0.000    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\pandas\core\internals\concat.py:647(<genexpr>)
       15    0.000    0.000    0.000    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\datapane\blocks\layout.py:237(__next__)
       15    0.001    0.000    0.030    0.002 C:\Programming\ethos_penalps\src\ethos_penalps\post_processing\tikz_visualizations\carpet_plot_load_profile_generator.py:393(compress_power_of_carpet_plot_matrix_if_necessary)
       15    0.000    0.000    0.000    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\pyarrow\vendored\version.py:441(_parse_letter_version)
       15    0.000    0.000    0.000    0.000 {method 'popleft' of 'collections.deque' objects}
       14    0.000    0.000    0.000    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\codecs.py:186(__init__)
       14    0.000    0.000    0.000    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\codecs.py:260(__init__)
       14    0.000    0.000    0.000    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\codecs.py:309(__init__)
       14    0.000    0.000    0.000    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\codecs.py:319(decode)
       14    0.000    0.000    0.019    0.001 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\pathlib.py:1111(open)
       14    0.000    0.000    0.000    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\numpy\ma\core.py:275(_scalar_fill_value)
       14    0.000    0.000    0.000    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\numpy\ma\core.py:230(default_fill_value)
       14    0.000    0.000    0.000    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\numpy\ma\core.py:3722(fill_value)
       14    0.000    0.000    0.000    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\numpy\ma\core.py:3763(fill_value)
       14    0.000    0.000    0.000    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\numpy\ma\core.py:3866(compressed)
       14    0.000    0.000    0.000    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\PIL\ImageFile.py:88(_tilesort)
       14    0.000    0.000    0.000    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\pandas\core\dtypes\concat.py:110(<genexpr>)
       14    0.000    0.000    0.000    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\pandas\core\dtypes\concat.py:113(<genexpr>)
       14    0.000    0.000    0.000    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\pandas\core\sorting.py:152(maybe_lift)
       14    0.000    0.000    0.000    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\pandas\core\sorting.py:545(ensure_key_mapped)
       14    0.000    0.000    0.000    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\pandas\core\arrays\masked.py:242(__iter__)
       14    0.000    0.000    0.000    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\pandas\core\arrays\datetimelike.py:889(_hasna)
       14    0.000    0.000    0.000    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\pandas\core\indexes\datetimelike.py:97(hasnans)
       14    0.000    0.000    0.000    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\pint\facets\plain\registry.py:889(<genexpr>)
       14    0.000    0.000    0.014    0.001 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\PIL\Image.py:302(preinit)
       14    0.000    0.000    0.001    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\pyparsing\core.py:1459(__sub__)
       14    0.000    0.000    0.052    0.004 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\pyparsing\core.py:3089(re)
       14    0.000    0.000    0.052    0.004 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\pyparsing\core.py:3099(re_match)
       14    0.000    0.000    0.000    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\pyparsing\core.py:3941(__init__)
       14    0.000    0.000    0.000    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\matplotlib\axes\_axes.py:5287(<genexpr>)
       14    0.000    0.000    0.000    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\matplotlib\axes\_base.py:2380(get_autoscaley_on)
       14    0.000    0.000    0.000    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\datapane\_vendor\bottle.py:4202(process_inline)
       14    0.000    0.000    0.000    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\datapane\blocks\text.py:137(__init__)
       14    0.000    0.000    0.001    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\proplot\internals\process.py:136(_to_masked_array)
       14    0.000    0.000    0.002    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\proplot\internals\process.py:483(_safe_range)
       14    0.000    0.000    0.001    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\proplot\internals\process.py:513(_meta_coords)
       14    0.000    0.000    0.002    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\proplot\axes\plot.py:1504(_add_sticky_edges)
       14    0.000    0.000    0.001    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\proplot\axes\plot.py:1661(_iter_arg_cols)
       14    0.000    0.000    0.000    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\proplot\axes\plot.py:1734(_inbounds_xylim)
       14    0.000    0.000    0.000    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\proplot\axes\plot.py:1819(<lambda>)
       14    0.000    0.000    0.000    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\proplot\axes\plot.py:1920(<genexpr>)
       14    0.000    0.000    0.000    0.000 {built-in method _codecs.utf_8_decode}
       14    0.000    0.000    0.000    0.000 {pandas._libs.algos.take_2d_axis0_object_object}
       14    0.000    0.000    0.000    0.000 {method 'factorize' of 'pandas._libs.hashtable.Int64HashTable' objects}
       14    0.000    0.000    0.000    0.000 {method 'compress' of 'numpy.ndarray' objects}
       13    0.000    0.000    0.000    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\typing.py:2483(__call__)
       13    0.000    0.000    0.000    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\urllib\parse.py:1044(_splittype)
       13    0.000    0.000    0.001    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\mimetypes.py:103(guess_type)
       13    0.000    0.000    0.001    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\mimetypes.py:287(guess_type)
       13    0.000    0.000    0.000    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\posixpath.py:117(splitext)
       13    0.000    0.000    0.018    0.001 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\shutil.py:187(copyfileobj)
       13    0.000    0.000    0.000    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\pathlib.py:1432(expanduser)
       13    0.000    0.000    0.000    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\matplotlib\colors.py:846(__init__)
       13    0.000    0.000    0.000    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\PIL\PngImagePlugin.py:1072(__init__)
       13    0.001    0.000    5.348    0.411 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\PIL\PngImagePlugin.py:1227(_save)
       13    0.000    0.000    5.347    0.411 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\PIL\ImageFile.py:517(_save)
       13    0.002    0.000    5.346    0.411 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\PIL\ImageFile.py:545(_encode_tile)
       13    0.000    0.000    0.000    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\pandas\core\dtypes\common.py:463(is_interval_dtype)
       13    0.000    0.000    0.000    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\pandas\core\dtypes\dtypes.py:1247(is_dtype)
       13    0.000    0.000    0.012    0.001 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\pandas\core\apply.py:723(values)
       13    0.000    0.000    0.000    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\pandas\core\apply.py:1042(result_index)
       13    0.000    0.000    0.007    0.001 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\pandas\core\apply.py:1050(wrap_results_for_axis)
       13    0.000    0.000    0.000    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\PIL\Image.py:400(_getencoder)
       13    0.000    0.000    0.097    0.007 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\PIL\Image.py:580(_ensure_mutable)
       13    0.001    0.000    5.465    0.420 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\PIL\Image.py:2354(save)
       13    0.000    0.000    0.000    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\matplotlib\ticker.py:355(__init__)
       13    0.000    0.000    0.246    0.019 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\pyparsing\util.py:260(_inner)
       13    0.000    0.000    0.000    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\pyparsing\core.py:522(copy)
       13    0.170    0.013    0.246    0.019 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\pyparsing\helpers.py:149(one_of)
       13    0.000    0.000    0.000    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\matplotlib\axes\_base.py:2027(add_child_axes)
       13    0.000    0.000    0.000    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\matplotlib\colorbar.py:742(minorticks_off)
       13    0.000    0.000    0.001    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\datapane\common\utils.py:41(guess_type)
